Old_ID,New_geneID,gene_description,New_geneName
Milk24G0223.1,XNS24G0223.1,elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881],EMILIN2(2of2)
Milk13G0831.1,XNS13G0831.1,elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123],EMILIN3
Milk07G0976.1,XNS07G0976.1,ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312],ELAVL1
Milk08G0865.1,XNS08G0865.1,ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313],ELAVL2
Milk07G1021.1,XNS07G1021.1,ELAV like RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3314],ELAVL3(1of2)
Milk07G1022.1,XNS07G1022.1,ELAV like RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3314],ELAVL3(2of2)
Milk03G0520.1,XNS03G0520.1,ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315],ELAVL4
Milk17G0189.1,XNS17G0189.1,electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483],ETFDH
Milk05G0635.1,XNS05G0635.1,electron transfer flavoprotein regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:27052],ETFRF1
Milk21G0348.1,XNS21G0348.1,electron transfer flavoprotein subunit alpha [Source:HGNC Symbol;Acc:HGNC:3481],ETFA
Milk18G0563.1,XNS18G0563.1,electron transfer flavoprotein subunit beta [Source:HGNC Symbol;Acc:HGNC:3482],ETFB
Milk05G0677.1,XNS05G0677.1,electron transfer flavoprotein subunit beta lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:28739],ETFBKMT
Milk05G0335.1,XNS05G0335.1,ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072],ERC1
Milk22G0330.1,XNS22G0330.1,ELKS/RAB6-interacting/CAST family member 2 [Source:HGNC Symbol;Acc:HGNC:31922],ERC2(1of3)
Milk22G0331.1,XNS22G0331.1,ELKS/RAB6-interacting/CAST family member 2 [Source:HGNC Symbol;Acc:HGNC:31922],ERC2(2of3)
Milk22G0332.1,XNS22G0332.1,ELKS/RAB6-interacting/CAST family member 2 [Source:HGNC Symbol;Acc:HGNC:31922],ERC2(3of3)
Milk01G1017.1,XNS01G1017.1,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907],EAF1
Milk01G0301.1,XNS01G0301.1,ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115],EAF2
Milk15G0924.1,XNS15G0924.1,ELMO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25334],ELMOD1
Milk17G0120.1,XNS17G0120.1,ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111],ELMOD2
Milk10G0648.1,XNS10G0648.1,ELMO domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26158],ELMOD3(1of2)
Milk11G0503.1,XNS11G0503.1,ELMO domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26158],ELMOD3(2of2)
Milk07G1017.1,XNS07G1017.1,elongation factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:28691],ELOF1
Milk07G1379.1,XNS07G1379.1,elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114],ELL(1of2)
Milk07G1380.1,XNS07G1380.1,elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114],ELL(2of2)
Milk07G0058.1,XNS07G0058.1,elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064],ELL2
Milk21G0528.1,XNS21G0528.1,elongation factor for RNA polymerase II 3 [Source:HGNC Symbol;Acc:HGNC:23113],ELL3
Milk21G0255.1,XNS21G0255.1,elongation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25789],EFL1
Milk19G0457.1,XNS19G0457.1,elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30858],EFTUD2
Milk08G0165.1,XNS08G0165.1,elongator acetyltransferase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:5959],ELP1(1of2)
Milk08G0166.1,XNS08G0166.1,elongator acetyltransferase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:5959],ELP1(2of2)
Milk24G0110.1,XNS24G0110.1,elongator acetyltransferase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:18248],ELP2
Milk08G0900.1,XNS08G0900.1,elongator acetyltransferase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20696],ELP3
Milk15G0339.1,XNS15G0339.1,elongator acetyltransferase complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:1171],ELP4
Milk19G1017.1,XNS19G1017.1,elongator acetyltransferase complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:30617],ELP5
Milk22G0542.1,XNS22G0542.1,elongator acetyltransferase complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25976],ELP6
Milk02G0999.1,XNS02G0999.1,elongin A [Source:HGNC Symbol;Acc:HGNC:11620],ELOA(1of2)
Milk02G1000.1,XNS02G1000.1,elongin A [Source:HGNC Symbol;Acc:HGNC:11620],ELOA(2of2)
Milk14G0257.1,XNS14G0257.1,elongin C [Source:HGNC Symbol;Acc:HGNC:11617],ELOC
Milk23G0157.1,XNS23G0157.1,ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416],ELOVL2
Milk26G0342.1,XNS26G0342.1,ELOVL fatty acid elongase 3 [Source:HGNC Symbol;Acc:HGNC:18047],ELOVL3
Milk05G0396.1,XNS05G0396.1,ELOVL fatty acid elongase 4 [Source:HGNC Symbol;Acc:HGNC:14415],ELOVL4(1of3)
Milk09G0031.1,XNS09G0031.1,ELOVL fatty acid elongase 4 [Source:HGNC Symbol;Acc:HGNC:14415],ELOVL4(2of3)
Milk09G0032.1,XNS09G0032.1,ELOVL fatty acid elongase 4 [Source:HGNC Symbol;Acc:HGNC:14415],ELOVL4(3of3)
Milk23G0540.1,XNS23G0540.1,ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308],ELOVL5
Milk06G0077.1,XNS06G0077.1,ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829],ELOVL6(1of2)
Milk06G0078.1,XNS06G0078.1,ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829],ELOVL6(2of2)
Milk20G0156.1,XNS20G0156.1,ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292],ELOVL7
Milk21G0635.1,XNS21G0635.1,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],EML1(1of4)
Milk21G0636.1,XNS21G0636.1,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],EML1(2of4)
Milk21G0637.1,XNS21G0637.1,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],EML1(3of4)
Milk21G0638.1,XNS21G0638.1,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],EML1(4of4)
Milk18G0148.1,XNS18G0148.1,EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035],EML2
Milk29G0439.1,XNS29G0439.1,EMAP like 3 [Source:HGNC Symbol;Acc:HGNC:26666],EML3(1of2)
Milk29G0440.1,XNS29G0440.1,EMAP like 3 [Source:HGNC Symbol;Acc:HGNC:26666],EML3(2of2)
Milk11G0291.1,XNS11G0291.1,EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316],EML4(1of2)
Milk11G0292.1,XNS11G0292.1,EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316],EML4(2of2)
Milk10G0044.1,XNS10G0044.1,EMAP like 5 [Source:HGNC Symbol;Acc:HGNC:18197],EML5
Milk11G0379.1,XNS11G0379.1,EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412],EML6
Milk20G0204.1,XNS20G0204.1,embigin [Source:HGNC Symbol;Acc:HGNC:30465],EMB
Milk10G0830.1,XNS10G0830.1,embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898],EFS
Milk29G0069.1,XNS29G0069.1,embryonic ectoderm development [Source:HGNC Symbol;Acc:HGNC:3188],EED
Milk0G0506.1,XNS0G0506.1,emerin [Source:HGNC Symbol;Acc:HGNC:3331],EMD
Milk05G0447.1,XNS05G0447.1,EMG1 N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912],EMG1
Milk17G0562.1,XNS17G0562.1,EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036],EMID1
Milk11G0205.1,XNS11G0205.1,empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340],EMX1(1of2)
Milk11G0206.1,XNS11G0206.1,empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340],EMX1(2of2)
Milk26G0215.1,XNS26G0215.1,empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341],EMX2(1of2)
Milk26G0216.1,XNS26G0216.1,empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341],EMX2(2of2)
Milk15G0377.1,XNS15G0377.1,"EMSY transcriptional repressor, BRCA2 interacting [Source:HGNC Symbol;Acc:HGNC:18071]",EMSY
Milk16G0222.1,XNS16G0222.1,ENAH actin regulator [Source:HGNC Symbol;Acc:HGNC:18271],ENAH
Milk21G0639.1,XNS21G0639.1,Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234],EVL
Milk06G0450.1,XNS06G0450.1,enamelin [Source:HGNC Symbol;Acc:HGNC:3344],ENAM(1of2)
Milk06G0451.1,XNS06G0451.1,enamelin [Source:HGNC Symbol;Acc:HGNC:3344],ENAM(2of2)
Milk19G0242.1,XNS19G0242.1,endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622],ENGASE
Milk11G0939.1,XNS11G0939.1,endoglin [Source:HGNC Symbol;Acc:HGNC:3349],ENG
Milk06G0134.1,XNS06G0134.1,endomucin [Source:HGNC Symbol;Acc:HGNC:16041],EMCN
Milk15G0941.1,XNS15G0941.1,endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129],ENDOD1
Milk11G0976.1,XNS11G0976.1,endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346],ENDOG
Milk19G0259.1,XNS19G0259.1,endonuclease V [Source:HGNC Symbol;Acc:HGNC:26640],ENDOV
Milk05G1113.1,XNS05G1113.1,"endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]",ENDOU(1of2)
Milk23G0336.1,XNS23G0336.1,"endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]",ENDOU(2of2)
Milk04G0341.1,XNS04G0341.1,endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223],EEPD1(1of2)
Milk04G0342.1,XNS04G0342.1,endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223],EEPD1(2of2)
Milk07G0050.1,XNS07G0050.1,endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173],ERAP1
Milk07G0049.1,XNS07G0049.1,endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499],ERAP2
Milk11G0368.1,XNS11G0368.1,endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222],ERLEC1
Milk08G0676.1,XNS08G0676.1,endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703],ERMP1
Milk10G0997.1,XNS10G0997.1,endoplasmic reticulum oxidoreductase 1 alpha [Source:HGNC Symbol;Acc:HGNC:13280],ERO1A
Milk28G0095.1,XNS28G0095.1,endoplasmic reticulum oxidoreductase 1 beta [Source:HGNC Symbol;Acc:HGNC:14355],ERO1B
Milk05G0579.1,XNS05G0579.1,endoplasmic reticulum protein 27 [Source:HGNC Symbol;Acc:HGNC:26495],ERP27
Milk17G0427.1,XNS17G0427.1,endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799],ERP29
Milk08G0458.1,XNS08G0458.1,endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311],ERP44
Milk19G0367.1,XNS19G0367.1,endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:HGNC:3449],ERN1
Milk25G0546.1,XNS25G0546.1,endoplasmic reticulum to nucleus signaling 2 [Source:HGNC Symbol;Acc:HGNC:16942],ERN2
Milk20G0046.1,XNS20G0046.1,endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205],ERGIC1
Milk11G1103.1,XNS11G1103.1,endosome associated trafficking regulator 1 [Source:HGNC Symbol;Acc:HGNC:10667],ENTR1
Milk03G0928.1,XNS03G0928.1,endosome-lysosome associated apoptosis and autophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:29618],ELAPOR1
Milk04G0186.1,XNS04G0186.1,endosome-lysosome associated apoptosis and autophagy regulator family member 2 [Source:HGNC Symbol;Acc:HGNC:21945],ELAPOR2
Milk03G1579.1,XNS03G1579.1,endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360],ENSA
Milk29G0229.1,XNS29G0229.1,endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474],ESAM
Milk20G0185.1,XNS20G0185.1,endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466],ESM1
Milk07G0388.1,XNS07G0388.1,endothelial cell surface expressed chemotaxis and apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:35454],ECSCR
Milk11G1204.1,XNS11G1204.1,endothelial differentiation related factor 1 [Source:HGNC Symbol;Acc:HGNC:3164],EDF1
Milk11G0330.1,XNS11G0330.1,endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374],EPAS1
Milk23G0163.1,XNS23G0163.1,endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176],EDN1
Milk03G0354.1,XNS03G0354.1,endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177],EDN2
Milk13G0554.1,XNS13G0554.1,endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178],EDN3
Milk02G1045.1,XNS02G1045.1,endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146],ECE1(1of2)
Milk02G1046.1,XNS02G1046.1,endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146],ECE1(2of2)
Milk01G0463.1,XNS01G0463.1,endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275],ECE2
Milk02G0790.1,XNS02G0790.1,endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147],ECEL1
Milk17G0079.1,XNS17G0079.1,endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179],EDNRA
Milk12G0329.1,XNS12G0329.1,endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180],EDNRB
Milk0G0104.1,XNS0G0104.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(1of8)
Milk0G0111.1,XNS0G0111.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(2of8)
Milk0G0112.1,XNS0G0112.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(3of8)
Milk0G0366.1,XNS0G0366.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(4of8)
Milk0G0389.1,XNS0G0389.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(5of8)
Milk0G0434.1,XNS0G0434.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(6of8)
Milk0G0436.1,XNS0G0436.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(7of8)
Milk0G0556.1,XNS0G0556.1,endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089],EOLA1(8of8)
Milk0G0544.1,XNS0G0544.1,endothelium and lymphocyte associated ASCH domain 2 [Source:HGNC Symbol;Acc:HGNC:17402],EOLA2(1of2)
Milk0G0553.1,XNS0G0553.1,endothelium and lymphocyte associated ASCH domain 2 [Source:HGNC Symbol;Acc:HGNC:17402],EOLA2(2of2)
Milk08G0325.1,XNS08G0325.1,energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838],ENHO
Milk02G0406.1,XNS02G0406.1,engrailed homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3342],EN1
Milk04G0333.1,XNS04G0333.1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286],ELMO1(1of4)
Milk04G0334.1,XNS04G0334.1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286],ELMO1(2of4)
Milk04G0335.1,XNS04G0335.1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286],ELMO1(3of4)
Milk04G0336.1,XNS04G0336.1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286],ELMO1(4of4)
Milk13G0934.1,XNS13G0934.1,engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233],ELMO2
Milk18G1170.1,XNS18G1170.1,engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289],ELMO3
Milk21G0390.1,XNS21G0390.1,enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114],EDC3
Milk18G1140.1,XNS18G1140.1,enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157],EDC4
Milk13G0202.1,XNS13G0202.1,enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876],EPC1
Milk02G0335.1,XNS02G0335.1,enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543],EPC2(1of2)
Milk02G0336.1,XNS02G0336.1,enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543],EPC2(2of2)
Milk11G0359.1,XNS11G0359.1,enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526],EZH1(1of2)
Milk19G0538.1,XNS19G0538.1,enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526],EZH1(2of2)
Milk04G0805.1,XNS04G0805.1,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527],EZH2
Milk18G1148.1,XNS18G1148.1,enkurin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25246],ENKD1
Milk13G0142.1,XNS13G0142.1,"enkurin, TRPC channel interacting protein [Source:HGNC Symbol;Acc:HGNC:28388]",ENKUR
Milk16G0394.1,XNS16G0394.1,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350],ENO1
Milk01G0698.1,XNS01G0698.1,enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353],ENO2(1of2)
Milk05G0442.1,XNS05G0442.1,enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353],ENO2(2of2)
Milk19G1060.1,XNS19G1060.1,enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354],ENO3
Milk26G0224.1,XNS26G0224.1,enolase 4 [Source:HGNC Symbol;Acc:HGNC:31670],ENO4
Milk24G0211.1,XNS24G0211.1,enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365],ENOSF1
Milk06G0553.1,XNS06G0553.1,enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599],ENOPH1
Milk25G0819.1,XNS25G0819.1,enoyl-CoA delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:2703],ECI1
Milk23G0101.1,XNS23G0101.1,enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601],ECI2
Milk18G0869.1,XNS18G0869.1,enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149],ECH1
Milk01G0447.1,XNS01G0447.1,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3247],EHHADH
Milk03G0553.1,XNS03G0553.1,enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408],ECHDC2(1of2)
Milk03G0554.1,XNS03G0554.1,enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408],ECHDC2(2of2)
Milk13G0077.1,XNS13G0077.1,enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489],ECHDC3
Milk26G0013.1,XNS26G0013.1,"enoyl-CoA hydratase, short chain 1 [Source:HGNC Symbol;Acc:HGNC:3151]",ECHS1
Milk05G0229.1,XNS05G0229.1,ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352],ENTHD1(1of2)
Milk05G0230.1,XNS05G0230.1,ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352],ENTHD1(2of2)
Milk19G0170.1,XNS19G0170.1,envoplakin [Source:HGNC Symbol;Acc:HGNC:3503],EVPL(1of2)
Milk19G0171.1,XNS19G0171.1,envoplakin [Source:HGNC Symbol;Acc:HGNC:3503],EVPL(2of2)
Milk14G0188.1,XNS14G0188.1,ENY2 transcription and export complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:24449],ENY2
Milk22G0017.1,XNS22G0017.1,eomesodermin [Source:HGNC Symbol;Acc:HGNC:3372],EOMES(1of2)
Milk22G0018.1,XNS22G0018.1,eomesodermin [Source:HGNC Symbol;Acc:HGNC:3372],EOMES(2of2)
Milk09G0495.1,XNS09G0495.1,EP300 interacting inhibitor of differentiation 1 [Source:HGNC Symbol;Acc:HGNC:1191],EID1(1of2)
Milk10G0382.1,XNS10G0382.1,EP300 interacting inhibitor of differentiation 1 [Source:HGNC Symbol;Acc:HGNC:1191],EID1(2of2)
Milk18G0829.1,XNS18G0829.1,EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:HGNC:28292],EID2
Milk04G0285.1,XNS04G0285.1,ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572],EPDR1
Milk04G0774.1,XNS04G0774.1,EPH receptor A1 [Source:HGNC Symbol;Acc:HGNC:3385],EPHA1
Milk03G0280.1,XNS03G0280.1,EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987],EPHA10(1of2)
Milk03G0281.1,XNS03G0281.1,EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987],EPHA10(2of2)
Milk02G1157.1,XNS02G1157.1,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],EPHA2
Milk01G0144.1,XNS01G0144.1,EPH receptor A3 [Source:HGNC Symbol;Acc:HGNC:3387],EPHA3
Milk02G0691.1,XNS02G0691.1,EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388],EPHA4(1of2)
Milk02G0692.1,XNS02G0692.1,EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388],EPHA4(2of2)
Milk06G0386.1,XNS06G0386.1,EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389],EPHA5(1of3)
Milk06G0387.1,XNS06G0387.1,EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389],EPHA5(2of3)
Milk06G0388.1,XNS06G0388.1,EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389],EPHA5(3of3)
Milk01G0151.1,XNS01G0151.1,EPH receptor A6 [Source:HGNC Symbol;Acc:HGNC:19296],EPHA6(1of4)
Milk01G0152.1,XNS01G0152.1,EPH receptor A6 [Source:HGNC Symbol;Acc:HGNC:19296],EPHA6(2of4)
Milk01G0153.1,XNS01G0153.1,EPH receptor A6 [Source:HGNC Symbol;Acc:HGNC:19296],EPHA6(3of4)
Milk01G0155.1,XNS01G0155.1,EPH receptor A6 [Source:HGNC Symbol;Acc:HGNC:19296],EPHA6(4of4)
Milk09G0271.1,XNS09G0271.1,EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390],EPHA7(1of3)
Milk09G0272.1,XNS09G0272.1,EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390],EPHA7(2of3)
Milk09G0275.1,XNS09G0275.1,EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390],EPHA7(3of3)
Milk02G1025.1,XNS02G1025.1,EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391],EPHA8(1of3)
Milk02G1026.1,XNS02G1026.1,EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391],EPHA8(2of3)
Milk02G1027.1,XNS02G1027.1,EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391],EPHA8(3of3)
Milk01G0772.1,XNS01G0772.1,EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392],EPHB1(1of2)
Milk01G0773.1,XNS01G0773.1,EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392],EPHB1(2of2)
Milk02G1018.1,XNS02G1018.1,EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393],EPHB2
Milk01G0454.1,XNS01G0454.1,EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394],EPHB3
Milk25G0247.1,XNS25G0247.1,EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395],EPHB4(1of2)
Milk25G0248.1,XNS25G0248.1,EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395],EPHB4(2of2)
Milk04G0752.1,XNS04G0752.1,EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396],EPHB6
Milk03G1436.1,XNS03G1436.1,ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221],EFNA1
Milk07G0516.1,XNS07G0516.1,ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222],EFNA2(1of2)
Milk07G0517.1,XNS07G0517.1,ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222],EFNA2(2of2)
Milk03G1439.1,XNS03G1439.1,ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223],EFNA3
Milk03G1440.1,XNS03G1440.1,ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224],EFNA4
Milk07G0019.1,XNS07G0019.1,ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225],EFNA5(1of2)
Milk07G0020.1,XNS07G0020.1,ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225],EFNA5(2of2)
Milk0G0686.1,XNS0G0686.1,ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226],EFNB1(1of2)
Milk0G0687.1,XNS0G0687.1,ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226],EFNB1(2of2)
Milk12G0495.1,XNS12G0495.1,ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227],EFNB2(1of2)
Milk12G0496.1,XNS12G0496.1,ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227],EFNB2(2of2)
Milk19G0976.1,XNS19G0976.1,ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228],EFNB3
Milk22G0009.1,XNS22G0009.1,epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236],EGFR(1of2)
Milk22G0010.1,XNS22G0010.1,epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236],EGFR(2of2)
Milk03G0527.1,XNS03G0527.1,epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419],EPS15
